date,open,high,low,close,volume,average,barCount,vix_close
2022-07-21,394.16,398.84,391.63,398.79,44878671.0,395.902,249941,23.11
2022-07-22,398.92,400.16,392.75,395.09,47388589.0,395.931,264844,23.03
2022-07-25,395.75,396.47,393.21,395.57,36862675.0,394.941,200195,23.36
2022-07-26,393.84,394.06,389.95,390.89,37470804.0,391.647,199877,24.69
2022-07-27,394.36,402.88,394.05,401.04,56772803.0,398.547,311295,23.24
2022-07-28,401.89,406.8,398.15,406.07,49806841.0,403.47,270310,22.33
2022-07-29,407.58,413.03,406.77,411.99,52310915.0,410.799,274057,21.33
2022-08-01,409.15,413.41,408.4,410.77,48852396.0,411.076,259176,22.84
2022-08-02,409.12,413.0,406.82,408.06,45559833.0,409.8,238888,23.93
2022-08-03,410.32,415.68,410.0,414.45,45076358.0,413.466,233835,21.95
2022-08-04,414.36,415.09,412.44,414.17,30278763.0,414.022,167286,21.44
2022-08-05,409.7,414.15,409.6,413.47,39875963.0,412.202,216144,21.15
2022-08-08,415.25,417.62,411.83,412.99,37839847.0,414.596,207771,21.29
2022-08-09,412.23,412.75,410.22,411.35,33550849.0,411.273,180248,21.77
2022-08-10,418.79,420.14,416.72,419.99,44005375.0,418.966,238760,19.74
2022-08-11,422.99,424.95,419.21,419.99,41099656.0,421.828,221573,20.2
2022-08-12,422.03,427.21,421.03,427.1,40394029.0,424.593,203213,19.53
2022-08-15,424.77,429.41,424.71,428.86,35975723.0,427.67,183713,19.95
2022-08-16,427.73,431.73,426.88,429.7,40141474.0,429.327,203053,19.69
2022-08-17,425.95,429.5,424.54,426.65,42565573.0,426.769,225181,19.9
2022-08-18,426.86,428.61,425.5,427.89,32654977.0,427.13,161851,19.56
2022-08-19,424.98,425.26,421.22,422.14,45147599.0,422.795,228102,20.6
2022-08-22,417.05,417.23,412.4,413.35,48071786.0,414.365,228623,23.8
2022-08-23,412.9,415.42,411.77,412.35,37245578.0,413.157,191717,24.11
2022-08-24,412.14,415.12,411.39,413.67,33430664.0,413.42,161730,22.82
2022-08-25,415.25,419.56,414.09,419.51,34747138.0,416.9,163022,21.78
2022-08-26,419.39,419.96,405.25,405.31,68795373.0,410.767,356470,25.56
2022-08-29,402.2,405.84,401.19,402.63,46718895.0,403.52,251313,26.21
2022-08-30,403.85,404.1,396.0,398.21,60435972.0,398.675,325064,26.21
2022-08-31,399.93,401.24,395.04,395.18,49094861.0,397.554,264255,25.87
2022-09-01,392.89,396.78,390.04,396.42,58379714.0,392.717,316081,25.56
2022-09-02,400.29,401.56,390.33,392.24,67707763.0,395.7,356612,25.99
2022-09-06,393.1,394.12,388.42,390.76,56622532.0,391.137,281589,26.91
2022-09-07,390.43,398.59,390.2,397.78,51385953.0,395.209,254646,24.64
2022-09-08,395.3,400.86,394.12,400.38,56720121.0,398.17,287691,23.61
2022-09-09,402.74,407.51,402.46,406.6,51801947.0,405.668,267749,22.79
2022-09-12,408.78,411.73,408.46,410.97,47861178.0,410.28,238780,23.87
2022-09-13,401.82,403.1,391.92,393.1,72990949.0,397.21,385454,27.27
2022-09-14,394.46,396.2,391.12,394.6,50264924.0,393.806,272736,26.16
2022-09-15,392.96,395.96,388.78,390.12,57710538.0,391.922,310411,26.27
2022-09-16,384.14,386.25,382.11,385.56,62731612.0,384.169,349043,26.3
2022-09-19,382.26,388.55,382.17,388.55,47850494.0,385.968,251430,25.76
2022-09-20,385.05,386.12,381.19,384.09,55009298.0,383.853,290186,27.16
2022-09-21,386.11,389.31,377.39,377.39,78061340.0,383.717,424506,27.99
2022-09-22,376.58,377.66,373.44,374.22,59215647.0,375.299,319080,27.35
2022-09-23,370.58,370.62,363.29,367.95,80890248.0,366.891,421653,29.92
2022-09-26,366.43,370.21,363.02,364.31,65291282.0,365.997,337577,32.26
2022-09-27,368.02,370.4,360.87,363.38,75546025.0,364.666,405327,32.6
2022-09-28,364.38,372.3,362.6,370.53,69533435.0,368.171,364015,30.18
2022-09-29,366.81,367.11,359.7,362.79,80869948.0,362.365,439565,31.84
2022-09-30,361.8,365.91,357.11,357.18,86079690.0,360.909,442390,31.62
2022-10-03,361.08,368.55,359.21,366.61,63317976.0,365.053,333451,30.1
2022-10-04,372.4,377.99,372.31,377.97,70100362.0,376.27,363297,29.07
2022-10-05,373.39,379.46,370.95,377.09,63673744.0,375.172,317646,28.55
2022-10-06,375.62,378.72,372.68,373.2,59646353.0,374.983,306286,30.52
2022-10-07,368.97,369.37,360.94,362.79,70618197.0,364.317,357513,31.36
2022-10-10,363.97,364.21,357.67,360.02,54184212.0,360.788,276554,32.45
2022-10-11,358.26,363.03,355.71,357.74,69580886.0,358.796,359946,33.63
2022-10-12,358.17,359.82,356.3,356.56,52396583.0,358.097,273302,33.57
2022-10-13,349.23,367.51,348.11,365.97,105083175.0,360.305,552755,31.94
2022-10-14,368.53,370.26,356.96,357.63,83865260.0,360.946,416671,32.02
2022-10-17,364.0,367.98,363.97,366.82,64220023.0,366.587,340813,31.37
2022-10-18,375.13,375.45,367.52,371.13,71174708.0,371.072,347780,30.5
2022-10-19,368.98,371.85,365.55,368.5,55551779.0,368.502,285151,30.76
2022-10-20,368.01,372.67,364.61,365.41,62072741.0,367.946,323009,29.98
2022-10-21,365.12,374.8,363.54,374.29,73187795.0,370.454,366967,29.69
2022-10-24,375.9,380.06,373.11,378.87,58144708.0,377.312,302284,29.85
2022-10-25,378.79,385.25,378.71,384.92,56956632.0,383.074,293396,28.46
2022-10-26,381.61,387.58,381.35,382.02,64857144.0,383.795,336825,27.28
2022-10-27,383.08,385.0,379.33,379.98,54339655.0,381.686,281746,27.39
2022-10-28,379.88,389.52,379.68,389.02,61297741.0,386.134,330427,25.75
2022-10-31,386.44,388.4,385.26,386.21,59662273.0,386.65,299782,25.88
2022-11-01,390.14,390.39,383.29,384.52,58282057.0,385.554,301987,25.81
2022-11-02,383.9,388.63,374.84,374.87,87591747.0,381.793,467072,25.86
2022-11-03,371.47,374.2,368.79,371.01,56067635.0,372.042,308155,25.3
2022-11-04,377.0,378.87,370.0,376.35,67248862.0,374.087,348201,24.55
2022-11-07,377.71,380.57,375.53,379.95,45863185.0,378.224,251746,24.35
2022-11-08,381.11,385.12,377.72,382.0,61632252.0,382.084,300353,25.54
2022-11-09,379.85,381.14,373.61,374.13,53922676.0,377.17,284798,26.09
2022-11-10,388.03,395.04,385.64,394.69,88413921.0,390.891,489251,23.53
2022-11-11,395.59,399.35,393.61,398.51,59476709.0,396.931,301830,22.52
2022-11-14,396.66,400.18,394.83,395.12,46976294.0,397.786,254058,23.73
2022-11-15,401.15,402.31,394.49,398.49,63035726.0,398.811,329920,24.54
2022-11-16,396.78,397.78,394.79,395.45,45409097.0,396.021,241824,24.11
2022-11-17,390.46,394.95,390.14,394.24,49485700.0,392.498,257562,23.93
2022-11-18,397.73,397.81,393.04,396.03,52623402.0,395.242,267986,23.12
2022-11-21,394.64,395.82,392.66,394.59,35300657.0,394.47,187787,22.36
2022-11-22,396.63,400.07,395.15,399.9,39561138.0,398.149,205093,21.29
2022-11-23,399.55,402.93,399.31,402.42,46826342.0,401.556,242269,20.42
2022-11-25,401.83,402.91,401.53,402.33,15855186.0,402.305,83822,20.5
2022-11-28,399.09,400.81,395.11,395.91,43255821.0,397.616,220715,22.21
2022-11-29,396.05,397.3,393.3,395.23,38807584.0,395.154,191405,21.89
2022-11-30,395.46,407.68,393.48,407.68,85975728.0,401.399,441001,20.58
2022-12-01,408.8,410.0,404.75,407.38,53032620.0,407.328,279869,19.84
2022-12-02,402.24,407.86,402.14,406.91,51395358.0,405.005,270442,19.06
2022-12-05,403.95,404.93,398.17,399.59,50124810.0,401.027,257431,20.75
2022-12-06,399.42,399.99,391.64,393.83,56200659.0,394.595,296090,22.17
2022-12-07,392.9,395.64,391.97,393.16,42733192.0,393.473,229779,22.68
2022-12-08,395.14,397.36,393.45,396.24,40461641.0,395.791,216688,22.29
2022-12-09,394.94,397.62,393.15,393.28,45823796.0,395.536,235238,22.83
2022-12-12,394.1,398.95,393.41,398.95,43062136.0,396.127,216571,25.0
2022-12-13,410.2,410.49,399.07,401.97,80385176.0,403.784,452271,22.55
2022-12-14,401.61,405.5,396.31,399.4,71005862.0,401.225,399266,21.14
2022-12-15,394.31,395.25,387.88,389.63,75648808.0,390.209,401042,22.83
2022-12-16,385.19,386.58,381.04,383.27,67820459.0,383.272,347558,22.62
2022-12-19,383.47,383.82,378.28,380.02,51385658.0,380.536,260875,22.42
2022-12-20,379.23,382.23,377.85,380.54,47105347.0,380.654,246352,21.48
2022-12-21,383.25,387.41,382.69,386.23,45393869.0,385.693,229080,20.07
2022-12-22,383.05,383.38,374.77,380.72,66579938.0,378.671,347559,21.97
2022-12-23,379.65,383.06,378.03,382.91,36892818.0,381.357,197217,20.87
2022-12-27,382.79,383.15,379.65,381.4,35492376.0,381.692,193669,21.65
2022-12-28,381.34,383.39,376.42,376.66,45541867.0,378.93,234320,22.14
2022-12-29,379.63,384.35,379.08,383.44,43276820.0,382.947,233072,21.44
2022-12-30,380.64,382.53,378.43,382.43,50735120.0,380.643,271408,21.67
2023-01-03,384.37,386.43,377.83,380.82,49028408.0,380.747,263223,22.9
2023-01-04,383.18,385.88,380.0,383.76,59509213.0,383.248,306065,22.01
2023-01-05,381.72,381.84,378.76,379.38,50592240.0,380.065,254302,22.46
2023-01-06,382.61,389.25,379.45,388.08,67788657.0,385.907,354132,21.13
2023-01-09,390.37,393.7,387.67,387.86,53616268.0,390.721,269365,21.97
2023-01-10,387.25,390.65,386.27,390.58,42129908.0,388.924,214371,20.58
2023-01-11,392.23,395.6,391.38,395.52,44546421.0,393.533,228760,21.09
2023-01-12,396.67,398.49,392.42,396.96,60874160.0,396.276,307857,18.83
2023-01-13,393.62,399.1,393.34,398.5,44005865.0,396.678,227165,19.49
2023-01-17,398.48,400.23,397.06,397.77,43668430.0,398.272,219899,19.36
2023-01-18,399.03,400.12,391.28,391.49,65820583.0,394.882,350613,20.34
2023-01-19,389.35,391.08,387.26,388.64,59735951.0,389.207,304499,20.52
2023-01-20,390.09,396.04,388.38,395.88,54559167.0,392.815,283695,19.85
2023-01-23,396.72,402.65,395.72,400.63,57007796.0,400.051,302284,19.81
2023-01-24,398.88,401.15,397.64,400.2,40343678.0,399.833,214755,19.2
2023-01-25,395.95,400.7,393.56,400.35,59716264.0,397.28,323512,19.08
2023-01-26,403.12,404.92,400.03,404.75,47408652.0,402.615,262905,18.73
2023-01-27,403.65,408.16,403.44,405.68,46776781.0,405.941,245887,18.51
2023-01-30,402.8,405.13,400.28,400.59,49689031.0,402.252,262124,19.94
2023-01-31,401.11,406.53,400.77,406.48,51546853.0,403.952,267475,19.4
2023-02-01,405.21,413.67,402.35,410.8,74154479.0,407.669,388850,17.87
2023-02-02,414.86,418.31,412.88,416.78,70137165.0,415.604,375632,18.73
2023-02-03,411.59,416.97,411.09,412.35,59024297.0,413.764,330051,18.33
2023-02-06,409.79,411.29,408.1,409.83,41912478.0,409.915,218570,19.43
2023-02-07,408.87,416.49,407.57,415.19,65527166.0,411.855,365324,18.66
2023-02-08,413.13,414.53,409.93,410.65,53121334.0,411.659,294110,19.63
2023-02-09,414.41,414.57,405.81,407.09,58186222.0,409.845,315632,20.71
2023-02-10,405.88,408.44,405.01,408.04,50793032.0,406.91,264791,20.53
2023-02-13,408.72,412.97,408.24,412.83,45120105.0,411.536,232917,20.34
2023-02-14,411.24,415.05,408.51,412.64,64108660.0,411.953,356636,18.91
2023-02-15,410.36,414.0,409.47,413.98,41926842.0,411.98,224304,18.23
2023-02-16,408.79,412.91,408.14,408.28,58945055.0,410.424,336174,20.17
2023-02-17,406.06,407.51,404.05,407.26,58488250.0,405.794,315964,21.23
2023-02-21,403.06,404.16,398.82,399.09,55836701.0,400.767,295569,22.87
2023-02-22,399.51,401.13,397.02,398.54,60220159.0,398.944,318948,22.29
2023-02-23,401.56,402.2,396.25,400.66,73732931.0,399.517,430279,21.14
2023-02-24,395.41,397.25,393.64,396.38,79686770.0,395.36,457410,21.67
2023-02-27,399.86,401.29,396.75,397.73,60214992.0,398.783,354053,20.95
2023-02-28,397.23,399.28,396.18,396.26,61383827.0,397.633,356032,20.7
2023-03-01,395.41,396.69,393.38,394.74,69763649.0,395.002,418523,20.58
2023-03-02,392.69,398.69,392.33,397.81,63313179.0,395.32,353423,19.59
2023-03-03,399.71,404.45,399.03,404.19,63788472.0,402.104,362657,18.49
2023-03-06,405.04,407.45,404.03,404.47,53664745.0,405.618,302277,18.61
2023-03-07,404.42,404.67,397.62,398.27,79467673.0,400.205,452479,19.59
2023-03-08,398.39,399.71,396.59,398.92,57034645.0,398.179,325457,19.11
2023-03-09,399.76,401.48,390.53,391.56,84627097.0,395.691,472600,22.61
2023-03-10,390.99,393.16,384.32,385.91,129405708.0,388.194,765791,24.8
2023-03-13,381.81,390.39,380.65,385.36,105046926.0,386.174,623686,26.52
2023-03-14,390.5,393.45,387.05,391.73,102095316.0,390.696,626053,23.73
2023-03-15,385.87,389.49,383.71,389.28,116873951.0,386.686,730117,26.14
2023-03-16,386.82,396.47,386.29,396.11,99944029.0,392.899,596405,22.99
2023-03-17,393.22,394.4,388.55,389.99,85109108.0,390.769,508835,25.51
2023-03-20,390.79,394.17,390.07,393.74,67078705.0,392.56,389211,24.15
2023-03-21,397.26,399.41,395.58,398.91,59691569.0,397.411,347221,21.38
2023-03-22,398.73,402.49,392.07,392.11,80852994.0,398.126,449341,22.26
2023-03-23,395.08,399.29,390.35,393.17,87262027.0,394.872,498618,22.61
2023-03-24,391.84,395.84,389.4,395.75,75309872.0,392.83,434398,21.74
2023-03-27,398.11,398.92,395.56,396.49,53027027.0,397.058,294509,20.6
2023-03-28,395.77,396.49,393.69,395.6,45670084.0,395.143,267805,19.97
2023-03-29,399.92,401.6,398.68,401.35,54162278.0,400.153,304888,19.12
2023-03-30,404.09,404.35,401.76,403.7,50913002.0,403.268,288092,19.02
2023-03-31,404.65,409.7,404.55,409.39,69034168.0,407.356,372663,18.7
2023-04-03,408.86,411.37,408.44,410.95,49346284.0,409.967,287940,18.55
2023-04-04,411.61,411.92,407.24,408.67,49930659.0,409.124,277811,19.0
2023-04-05,407.89,408.7,405.88,407.6,48246124.0,407.219,267736,19.08
2023-04-06,406.77,409.48,405.67,409.19,45289786.0,407.98,247786,18.4
2023-04-10,406.6,409.69,405.97,409.61,45266872.0,407.804,242025,18.97
2023-04-11,410.27,411.18,408.92,409.72,38926069.0,410.073,210773,19.1
2023-04-12,411.87,412.17,407.44,408.05,62296137.0,409.734,338599,19.09
2023-04-13,409.24,413.84,408.7,413.47,57561217.0,411.802,324833,17.8
2023-04-14,412.82,415.09,410.06,412.46,57085596.0,412.128,329505,17.07
2023-04-17,412.37,413.96,411.08,413.94,47164498.0,412.497,250127,16.95
2023-04-18,415.58,415.72,412.78,414.21,47169745.0,414.062,265984,16.83
2023-04-19,412.22,415.08,412.16,414.14,41996976.0,413.65,230591,16.46
2023-04-20,411.21,413.7,410.27,411.88,56287776.0,411.936,305892,17.17
2023-04-21,412.2,412.68,410.17,412.2,49495869.0,411.695,268268,16.77
2023-04-24,411.99,413.07,410.6,412.63,44371898.0,412.017,243397,16.89
2023-04-25,410.59,411.16,406.02,406.08,61816687.0,408.159,347663,18.76
2023-04-26,406.72,407.84,403.78,404.36,56829217.0,405.698,317987,18.84
2023-04-27,406.99,412.69,406.74,412.41,64226762.0,410.16,353042,17.03
2023-04-28,411.49,415.94,411.43,415.93,61627777.0,414.36,331459,15.78
2023-05-01,415.47,417.62,415.26,415.51,46378129.0,416.269,263813,16.08
2023-05-02,414.77,414.83,407.82,410.84,76688023.0,410.491,424877,17.78
2023-05-03,411.36,413.87,407.77,408.02,69251328.0,410.912,388783,18.34
2023-05-04,406.93,407.27,403.74,405.13,67813299.0,405.374,390802,20.09
2023-05-05,408.91,413.72,408.64,412.63,58704483.0,411.564,323550,17.19
2023-05-08,412.96,413.24,411.28,412.74,38470811.0,412.474,217797,16.98
2023-05-09,411.13,412.09,410.68,410.93,34319788.0,411.312,201676,17.71
2023-05-10,413.89,414.54,408.87,412.85,67640835.0,411.938,381958,16.94
2023-05-11,411.94,412.43,409.97,412.13,50024254.0,411.34,279450,16.93
2023-05-12,413.41,413.64,409.07,411.59,49041591.0,410.982,272327,17.03
2023-05-15,412.22,413.43,410.23,413.01,40098653.0,412.031,221583,17.12
2023-05-16,411.86,412.82,410.24,410.25,41570014.0,411.455,243533,17.99
2023-05-17,412.35,415.86,410.63,415.23,58934765.0,413.828,326696,16.87
2023-05-18,414.9,419.67,414.67,419.23,64204869.0,417.212,354056,16.05
2023-05-19,420.17,420.72,417.35,418.62,60940152.0,418.936,357731,16.81
2023-05-22,418.64,420.39,417.35,418.79,45496191.0,419.072,257798,17.21
2023-05-23,417.08,418.13,413.68,414.09,58850122.0,415.9,330646,18.53
2023-05-24,412.42,412.82,409.87,411.09,61675346.0,411.049,356305,20.03
2023-05-25,414.73,416.16,412.41,414.65,61324273.0,414.127,357621,19.14
2023-05-26,415.33,420.77,415.25,420.02,59336655.0,419.178,332093,17.46
2023-05-30,422.03,422.58,418.73,420.18,53210048.0,420.459,304262,17.46
2023-05-31,418.28,419.22,416.22,417.85,64288815.0,417.725,359421,17.94
2023-06-01,418.09,422.92,416.79,421.82,64832463.0,420.48,366493,15.65
2023-06-02,424.5,428.74,423.95,427.92,63771887.0,427.091,340984,14.6
2023-06-05,428.29,429.67,426.37,427.1,48684125.0,428.052,269876,14.73
2023-06-06,426.67,428.58,425.99,428.03,46036519.0,427.53,261616,13.96
2023-06-07,428.44,429.62,426.11,426.55,58883796.0,427.336,339122,13.94
2023-06-08,426.62,429.6,425.82,429.13,44997763.0,428.211,263051,13.65
2023-06-09,429.96,431.99,428.87,429.9,55499689.0,430.372,327551,13.83
2023-06-12,430.92,433.88,430.17,433.8,50527298.0,431.961,280067,15.01
2023-06-13,435.32,437.33,434.63,436.66,61425180.0,436.266,369904,14.61
2023-06-14,437.01,439.07,433.59,437.18,67747700.0,436.583,394855,13.88
2023-06-15,436.32,443.9,436.23,442.6,73610782.0,440.986,420061,14.5
2023-06-16,443.01,443.18,438.97,439.46,61982150.0,440.968,362482,14.19
2023-06-20,437.46,438.37,435.03,437.18,52884930.0,437.019,301129,13.88
2023-06-21,436.19,436.99,434.33,434.94,53589202.0,435.467,310782,13.2
2023-06-22,433.95,436.62,433.6,436.51,45651570.0,435.357,254208,12.91
2023-06-23,432.93,435.06,432.47,433.21,56956169.0,433.613,326159,13.44
2023-06-26,432.63,434.61,431.19,431.44,49941009.0,432.575,281629,14.25
2023-06-27,432.35,436.81,431.88,436.17,49901012.0,434.799,278085,13.74
2023-06-28,435.05,437.44,434.41,436.39,54486526.0,435.627,308130,13.43
2023-06-29,435.95,438.28,435.54,438.11,47311564.0,437.225,267229,13.54
2023-06-30,441.44,444.3,441.11,443.28,66231865.0,443.156,353776,13.59
2023-07-03,442.92,444.08,442.63,443.79,22408491.0,443.519,122883,13.58
2023-07-05,441.9,443.89,441.9,443.13,36937110.0,443.263,211362,14.18
2023-07-06,439.41,440.1,437.06,439.66,56394272.0,438.724,324066,15.44
2023-07-07,438.63,442.64,438.3,438.55,56302814.0,440.298,309888,14.83
2023-07-10,438.18,439.84,437.58,439.66,40565617.0,438.885,224025,15.07
2023-07-11,440.45,442.97,439.44,442.46,45348113.0,441.195,243655,14.84
2023-07-12,446.39,447.48,444.91,446.02,58679696.0,446.185,321596,13.54
2023-07-13,447.89,450.38,447.45,449.56,44583111.0,448.859,246790,13.61
2023-07-14,450.48,451.36,448.49,449.28,46914591.0,449.925,272209,13.34
2023-07-17,449.13,451.93,449.08,450.84,35662797.0,450.533,199857,13.48
2023-07-18,450.5,454.86,450.04,454.19,53548790.0,453.2,297077,13.3
2023-07-19,455.02,456.43,454.37,455.2,46335015.0,455.529,281663,13.76
2023-07-20,454.16,455.1,451.44,452.18,51230891.0,453.308,307190,13.99
2023-07-21,453.96,454.17,452.17,452.18,45168911.0,453.069,265738,13.6
2023-07-24,453.37,455.04,452.75,454.2,36479882.0,454.044,211441,13.91
2023-07-25,453.92,456.74,453.87,455.44,36738915.0,455.464,208626,13.86
2023-07-26,454.47,456.99,453.38,455.51,51178350.0,454.896,302323,13.19
2023-07-27,459.02,459.44,451.55,452.49,65433195.0,455.597,373854,14.41
2023-07-28,455.88,457.78,455.06,456.92,54878003.0,456.652,312308,13.33
2023-07-31,457.41,458.16,456.04,457.79,40550579.0,457.052,226388,13.63
2023-08-01,456.27,457.25,455.49,456.48,36966552.0,456.381,218398,13.93
2023-08-02,453.25,453.52,449.34,450.13,62267330.0,451.108,353996,16.09
2023-08-03,448.04,450.79,447.37,448.84,46582610.0,449.125,274368,15.92
2023-08-04,450.72,452.9,446.27,446.81,66110933.0,449.396,372750,17.1
2023-08-07,448.71,450.87,447.99,450.71,41147142.0,449.527,236783,15.77
2023-08-08,448.08,449.23,445.27,448.75,50475526.0,447.062,288130,15.99
2023-08-09,449.03,449.2,444.97,445.75,57631408.0,447.07,328776,15.96
2023-08-10,448.19,451.7,444.7,445.91,70212696.0,447.76,394824,15.85
2023-08-11,443.97,446.71,443.34,445.65,50501975.0,445.219,289879,14.84
2023-08-14,444.7,448.11,444.38,448.11,36177471.0,446.672,208120,14.82
2023-08-15,446.27,446.64,442.3,442.89,53225349.0,444.073,307942,16.46
2023-08-16,442.46,444.18,439.53,439.64,55528378.0,441.775,322289,16.78
2023-08-17,441.16,441.43,435.75,436.29,59054995.0,438.574,334656,17.89
2023-08-18,433.37,437.57,433.01,436.5,63015289.0,435.509,378639,17.3
2023-08-21,437.55,440.11,435.32,439.34,51088928.0,437.916,303332,17.13
2023-08-22,441.17,441.18,437.57,438.15,47078216.0,438.861,278539,16.97
2023-08-23,439.25,443.67,439.1,443.03,46542471.0,442.046,262761,15.98
2023-08-24,444.69,445.22,436.85,436.89,68344119.0,440.251,355750,17.2
2023-08-25,438.68,441.3,435.0,439.97,78066446.0,438.658,410441,15.68
2023-08-28,442.24,443.4,440.86,442.76,47647137.0,442.098,266887,15.08
2023-08-29,442.65,449.45,442.46,449.16,63356770.0,447.287,337596,14.45
2023-08-30,449.53,451.67,448.78,451.01,51158303.0,450.66,277583,13.88
2023-08-31,451.65,452.83,450.16,450.35,46231176.0,451.494,237654,13.57
2023-09-01,453.17,453.67,449.68,451.19,42300135.0,451.243,238408,13.82
2023-09-05,450.74,451.06,449.17,449.24,41074762.0,450.032,242070,14.01
2023-09-06,448.4,448.51,443.81,446.22,53889875.0,445.933,308865,14.45
2023-09-07,443.11,445.55,442.75,444.85,49579812.0,444.434,283495,14.4
2023-09-08,444.9,447.11,444.53,445.52,41953870.0,445.777,222218,13.84
2023-09-11,448.24,448.77,446.46,448.45,43376834.0,447.778,237554,13.8
2023-09-12,446.95,448.53,445.39,445.99,46237990.0,446.748,256464,14.23
2023-09-13,446.22,447.71,445.07,446.51,44703821.0,446.612,264504,13.48
2023-09-14,449.07,451.08,447.71,450.36,52755780.0,449.775,294581,12.82
2023-09-15,447.15,447.48,442.92,443.37,72657508.0,444.575,395964,13.79
2023-09-18,443.05,444.97,442.56,443.63,38748082.0,443.775,216710,14.0
2023-09-19,442.68,443.29,439.94,442.71,45945133.0,441.755,252709,14.11
2023-09-20,444.01,444.44,438.43,438.64,54860547.0,441.852,294124,15.14
2023-09-21,435.7,435.97,431.23,431.39,72854881.0,433.579,386774,17.54
2023-09-22,432.46,434.1,429.99,430.42,70183897.0,431.987,385385,17.2
2023-09-25,429.16,432.27,428.72,432.23,49960920.0,430.804,273625,16.9
2023-09-26,429.09,429.82,425.02,425.88,68402915.0,426.996,360307,18.94
2023-09-27,427.09,427.67,422.29,426.05,76587288.0,425.31,403538,18.22
2023-09-28,425.48,430.25,424.87,428.52,67116177.0,428.069,361328,17.34
2023-09-29,431.69,431.85,425.91,427.48,83400264.0,428.57,444396,17.52
2023-10-02,426.62,428.6,424.46,427.31,68143155.0,426.251,379427,17.61
2023-10-03,425.06,426.65,420.18,421.59,80876181.0,422.097,438374,19.78
2023-10-04,422.07,425.43,420.56,424.66,68287688.0,423.071,400091,18.58
2023-10-05,424.36,425.37,421.17,424.5,53773588.0,423.441,308402,18.49
2023-10-06,421.97,431.13,420.6,429.54,84162179.0,427.115,461802,17.45
2023-10-09,427.58,432.88,427.01,432.29,55843263.0,430.147,310310,17.7
2023-10-10,432.94,437.22,432.53,434.54,61648944.0,435.149,340001,17.03
2023-10-11,435.65,436.58,433.18,436.32,47367262.0,435.033,250420,16.09
2023-10-12,436.95,437.34,431.23,433.66,64063130.0,434.366,358302,16.69
2023-10-13,435.21,436.45,429.88,431.5,69441303.0,432.318,399467,19.32
2023-10-16,433.81,437.14,433.57,436.04,57547685.0,435.887,311036,17.21
2023-10-17,432.81,438.14,432.45,436.02,60264043.0,435.367,344962,17.88
2023-10-18,434.19,435.18,429.09,430.21,73566174.0,432.09,417999,19.22
2023-10-19,430.95,432.82,425.72,426.43,96340440.0,429.071,562187,21.4
2023-10-20,425.98,426.54,421.08,421.19,82719701.0,423.13,443916,21.71
2023-10-23,419.61,424.45,417.8,420.46,70907607.0,421.515,406939,20.37
2023-10-24,422.64,424.82,420.74,423.63,58396371.0,423.107,345739,18.97
2023-10-25,421.89,421.92,417.01,417.55,71600746.0,418.941,436384,20.19
2023-10-26,416.45,417.33,411.6,412.55,86400220.0,414.125,507283,20.68
2023-10-27,414.19,414.6,409.21,410.68,80053675.0,411.539,482969,21.27
2023-10-30,413.54,416.68,412.22,415.59,64208226.0,414.691,376645,19.75
2023-10-31,416.18,418.53,414.21,418.2,57707252.0,416.829,326827,18.14
2023-11-01,419.2,423.5,418.64,422.66,75371740.0,421.043,434241,16.87
2023-11-02,426.58,430.92,426.56,430.76,64937441.0,429.232,358237,15.66
2023-11-03,433.11,436.29,433.01,434.69,67162720.0,434.865,362993,14.91
2023-11-06,435.47,436.15,433.68,435.69,49020302.0,435.02,273187,14.89
2023-11-07,435.69,437.59,434.51,436.93,47244839.0,436.619,274915,14.81
2023-11-08,437.53,438.09,434.87,437.25,45886850.0,436.799,256332,14.45
2023-11-09,438.42,438.47,433.4,433.84,60463716.0,435.627,354230,15.29
2023-11-10,435.98,440.93,434.43,440.61,62365055.0,438.216,335906,14.17
2023-11-13,439.22,441.33,438.42,440.19,36808522.0,440.007,210783,14.76
2023-11-14,446.33,450.06,446.09,448.73,68330091.0,448.542,356676,14.16
2023-11-15,450.09,451.38,448.8,449.68,54774192.0,450.117,305434,14.18
2023-11-16,449.22,450.56,448.12,450.23,48073716.0,449.407,279054,14.32
2023-11-17,450.24,451.42,449.29,450.79,40847108.0,450.416,236659,13.8
2023-11-20,450.52,455.13,450.52,454.26,49440401.0,453.442,263090,13.41
2023-11-21,453.18,453.65,451.95,453.27,36915210.0,452.957,202857,13.35
2023-11-22,454.98,456.38,453.88,455.02,44696277.0,455.089,255919,12.8
2023-11-24,455.07,455.5,454.73,455.3,14165090.0,455.049,84582,12.48
2023-11-27,454.65,455.5,454.07,454.48,34831557.0,454.788,205236,12.69
2023-11-28,454.08,456.27,453.5,454.93,44573904.0,454.743,253672,12.69
2023-11-29,457.15,458.32,454.2,454.61,44905834.0,455.955,252292,12.98
2023-11-30,455.49,456.76,453.34,456.4,54412838.0,454.981,285018,12.92
2023-12-01,455.75,459.65,455.16,459.1,58552437.0,457.885,341713,12.63
2023-12-04,455.6,456.94,454.34,456.69,53235152.0,455.873,292407,13.08
2023-12-05,455.26,457.59,454.87,456.6,48680237.0,456.26,279269,12.85
2023-12-06,458.81,458.84,454.31,454.76,47090030.0,456.235,264455,12.97
2023-12-07,456.91,458.9,456.29,458.23,46152502.0,457.819,262108,13.06
